"binding","objOfProp","label"
"http://dbpedia.org/resource/Murder_Call","http://dbpedia.org/resource/Jennifer_Rowe","Jennifer Rowe"
"http://dbpedia.org/resource/Garfield's_Feline_Fantasies","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Clarice_(TV_series)","http://dbpedia.org/resource/Jenny_Lumet","Jenny Lumet"
"http://dbpedia.org/resource/Garfield's_Babes_and_Bullets","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Garfield's_Halloween_Adventure","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Garfield's_Thanksgiving","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Garfield_Goes_Hollywood","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Garfield_Originals","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Garfield_and_Friends","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Garfield_in_Paradise","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Garfield_in_the_Rough","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Garfield_television_specials","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Alfred_Pennyworth","http://dbpedia.org/resource/Jerry_Robinson","Jerry Robinson"
"http://dbpedia.org/resource/Plotlands","http://dbpedia.org/resource/Jeremy_Brock","Jeremy Brock"
"http://dbpedia.org/resource/Power_Players","http://dbpedia.org/resource/Jeremy_Zag","Jeremy Zag"
"http://dbpedia.org/resource/StoryBots_Super_Songs","http://dbpedia.org/resource/JibJab","JibJab"
"http://dbpedia.org/resource/Garfield:_His_9_Lives__Garfieldhis9livestitle.PNG__1","http://dbpedia.org/resource/Jim_Davis_(cartoonist)","Jim Davis (fumettista)"
"http://dbpedia.org/resource/Late_Night_with_Jimmy_Fallon","http://dbpedia.org/resource/Jimmy_Fallon","Jimmy Fallon"
"http://dbpedia.org/resource/The_Jimmy_Dean_Show","http://dbpedia.org/resource/Jimmy_Dean","Jimmy Dean"
"http://dbpedia.org/resource/Crocodile_Shoes","http://dbpedia.org/resource/Jimmy_Nail","Jimmy Nail"
"http://dbpedia.org/resource/Crocodile_Shoes_II","http://dbpedia.org/resource/Jimmy_Nail","Jimmy Nail"
"http://dbpedia.org/resource/Wrestlicious","http://dbpedia.org/resource/Jimmy_Hart","Jimmy Hart"
"http://dbpedia.org/resource/Spender","http://dbpedia.org/resource/Jimmy_Nail","Jimmy Nail"
"http://dbpedia.org/resource/Guys_with_Kids","http://dbpedia.org/resource/Jimmy_Fallon","Jimmy Fallon"
"http://dbpedia.org/resource/Parents_of_the_Band","http://dbpedia.org/resource/Jimmy_Nail","Jimmy Nail"
"http://dbpedia.org/resource/Un_gancho_al_corazón","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Unchained_Reaction","http://dbpedia.org/resource/Adam_Savage","Adam Savage"
"http://dbpedia.org/resource/Untitled_Los_Angeles_Lakers_project","http://dbpedia.org/resource/Adam_McKay","Adam McKay"
"http://dbpedia.org/resource/Salem_(TV_series)","http://dbpedia.org/resource/Adam_Simon","Adam Simon"
"http://dbpedia.org/resource/Schooled_(TV_series)","http://dbpedia.org/resource/Adam_F._Goldberg","Adam F. Goldberg"
"http://dbpedia.org/resource/Sealab_2021","http://dbpedia.org/resource/Adam_Reed","Adam Reed"
"http://dbpedia.org/resource/Enseñame_a_vivir","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Esperanza_mía","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Frisky_Dingo","http://dbpedia.org/resource/Adam_Reed","Adam Reed"
"http://dbpedia.org/resource/Funny_or_Die_Presents","http://dbpedia.org/resource/Adam_McKay","Adam McKay"
"http://dbpedia.org/resource/Malparida","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Archer_(2009_TV_series)","http://dbpedia.org/resource/Adam_Reed","Adam Reed"
"http://dbpedia.org/resource/Birdgirl_(TV_series)","http://dbpedia.org/resource/Michael_Ouweleen","Michael Ouweleen"
"http://dbpedia.org/resource/Bottom_(TV_series)","http://dbpedia.org/resource/Ade_Edmondson","Adrian Edmondson"
"http://dbpedia.org/resource/Harvey_Birdman,_Attorney_at_Law","http://dbpedia.org/resource/Michael_Ouweleen","Michael Ouweleen"
"http://dbpedia.org/resource/Sugar_(American_TV_series)","http://dbpedia.org/resource/Adam_Levine","Adam Levine"
"http://dbpedia.org/resource/Teenage_Kicks_(TV_series)","http://dbpedia.org/resource/Ade_Edmondson","Adrian Edmondson"
"http://dbpedia.org/resource/The_Adam_Carolla_Project","http://dbpedia.org/resource/Adam_Carolla","Adam Carolla"
"http://dbpedia.org/resource/The_Greatest_Event_in_Television_History","http://dbpedia.org/resource/Adam_Scott_(actor)","Adam Scott"
"http://dbpedia.org/resource/Too_Late_with_Adam_Carolla","http://dbpedia.org/resource/Adam_Carolla","Adam Carolla"
"http://dbpedia.org/resource/Quiero_vivir_a_tu_lado","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Breaking_In_(TV_series)","http://dbpedia.org/resource/Seth_Gordon","Seth Gordon"
"http://dbpedia.org/resource/Breaking_In_(TV_series)","http://dbpedia.org/resource/Adam_F._Goldberg","Adam F. Goldberg"
"http://dbpedia.org/resource/Culpables","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Dead_of_Summer_(TV_series)","http://dbpedia.org/resource/Adam_Horowitz","Adam Horowitz"
"http://dbpedia.org/resource/Crank_Yankers","http://dbpedia.org/resource/Adam_Carolla","Adam Carolla"
"http://dbpedia.org/resource/DC_9/11:_Time_of_Crisis","http://dbpedia.org/resource/Lionel_Chetwynd","Lionel Chetwynd"
"http://dbpedia.org/resource/Sos_mi_hombre","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Valentino_el_argentino","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Valientes","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Botines","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Adam_DeVine's_House_Party","http://dbpedia.org/resource/Adam_DeVine","Adam DeVine"
"http://dbpedia.org/resource/Adrian_(TV_series)","http://dbpedia.org/resource/Adriano_Celentano","Adriano Celentano"
"http://dbpedia.org/resource/Las_Estrellas_(TV_series)","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Guapas","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/The_Goldbergs_(2013_TV_series)","http://dbpedia.org/resource/Adam_F._Goldberg","Adam F. Goldberg"
"http://dbpedia.org/resource/Holliston_(TV_series)","http://dbpedia.org/resource/Adam_Green_(filmmaker)","Adam Green (regista)"
"http://dbpedia.org/resource/Once_Upon_a_Time_(TV_series)","http://dbpedia.org/resource/Adam_Horowitz","Adam Horowitz"
"http://dbpedia.org/resource/Once_Upon_a_Time_in_Wonderland","http://dbpedia.org/resource/Adam_Horowitz","Adam Horowitz"
"http://dbpedia.org/resource/Alguien_que_me_quiera","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Alma_de_hierro","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/El_puntero","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/The_Man_Show","http://dbpedia.org/resource/Adam_Carolla","Adam Carolla"
"http://dbpedia.org/resource/Los_ricos_no_piden_permiso","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Los_únicos","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Mujeres_de_nadie","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/MythBusters_Jr.","http://dbpedia.org/resource/Adam_Savage","Adam Savage"
"http://dbpedia.org/resource/Simona_(TV_series)","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Gasoleros","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Tratame_bien","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Harvey_Birdman:_Attorney_General","http://dbpedia.org/resource/Michael_Ouweleen","Michael Ouweleen"
"http://dbpedia.org/resource/Herederos_de_una_venganza","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Imaginary_Mary","http://dbpedia.org/resource/Adam_F._Goldberg","Adam F. Goldberg"
"http://dbpedia.org/resource/Imposters_(TV_series)","http://dbpedia.org/resource/Adam_Brooks_(filmmaker)","Adam Brooks"
"http://dbpedia.org/resource/Can't_Get_You_Out_of_My_Head_(TV_series)","http://dbpedia.org/resource/Adam_Curtis","Adam Curtis"
"http://dbpedia.org/resource/The_City_(1995_TV_series)","http://dbpedia.org/resource/Agnes_Nixon","Agnes Nixon"
"http://dbpedia.org/resource/Tommy_and_Tuppence","http://dbpedia.org/resource/Agatha_Christie","Agatha Christie"
"http://dbpedia.org/resource/Loving_(TV_series)","http://dbpedia.org/resource/Agnes_Nixon","Agnes Nixon"
"http://dbpedia.org/resource/Ekipa_(TV_series)","http://dbpedia.org/resource/Agnieszka_Holland","Agnieszka Holland"
"http://dbpedia.org/resource/All_My_Children","http://dbpedia.org/resource/Agnes_Nixon","Agnes Nixon"
"http://dbpedia.org/resource/One_Life_to_Live","http://dbpedia.org/resource/Agnes_Nixon","Agnes Nixon"
"http://dbpedia.org/resource/Signos_(TV_series)","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Sin_código","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/You_Are_the_One_(Argentine_TV_series)","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Mis_amigos_de_siempre","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Padre_Coraje","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Tiempos_compulsivos","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Son_amores","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Son_de_Fierro","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Soy_gitano","http://dbpedia.org/resource/Adrián_Suar","Adrián Suar"
"http://dbpedia.org/resource/Party_Over_Here","http://dbpedia.org/resource/Akiva_Schaffer","Akiva Schaffer"
"http://dbpedia.org/resource/Burger_Quiz","http://dbpedia.org/resource/Alain_Chabat","Alain Chabat"
"http://dbpedia.org/resource/Star_Trek:_Strange_New_Worlds","http://dbpedia.org/resource/Akiva_Goldsman","Akiva Goldsman"
"http://dbpedia.org/resource/Talking_Heads_(series)","http://dbpedia.org/resource/Alan_Bennett","Alan Bennett"
"http://dbpedia.org/resource/True_Blood","http://dbpedia.org/resource/Alan_Ball_(screenwriter)","Alan Ball"
"http://dbpedia.org/resource/NX_Files","http://dbpedia.org/resource/Alain_Moussi","Alain Moussi"
"http://dbpedia.org/resource/Huey,_Dewey,_and_Louie","http://dbpedia.org/resource/Al_Taliaferro","Al Taliaferro"
"http://dbpedia.org/resource/Goku","http://dbpedia.org/resource/Akira_Toriyama","Akira Toriyama"
"http://dbpedia.org/resource/Here_and_Now_(2018_TV_series)","http://dbpedia.org/resource/Alan_Ball_(screenwriter)","Alan Ball"
"http://dbpedia.org/resource/The_High_Life_(British_TV_series)","http://dbpedia.org/resource/Alan_Cumming","Alan Cumming"
"http://dbpedia.org/resource/Star_Trek:_Picard","http://dbpedia.org/resource/Akiva_Goldsman","Akiva Goldsman"
"http://dbpedia.org/resource/LateLine","http://dbpedia.org/resource/Al_Franken","Al Franken"
"http://dbpedia.org/resource/Rawafed","http://dbpedia.org/resource/Al_Arabiya","Al Arabiya"
"http://dbpedia.org/resource/On_the_Margin","http://dbpedia.org/resource/Alan_Bennett","Alan Bennett"
"http://dbpedia.org/resource/The_New_Shmoo","http://dbpedia.org/resource/Al_Capp","Al Capp"
"http://dbpedia.org/resource/Oh,_Grow_Up","http://dbpedia.org/resource/Alan_Ball_(screenwriter)","Alan Ball"
"http://dbpedia.org/resource/We'll_Get_By","http://dbpedia.org/resource/Alan_Alda","Alan Alda"
"http://dbpedia.org/resource/Cosmic_Boy","http://dbpedia.org/resource/Al_Plastino","Al Plastino"
"http://dbpedia.org/resource/Six_Feet_Under_(TV_series)","http://dbpedia.org/resource/Alan_Ball_(screenwriter)","Alan Ball"
"http://dbpedia.org/resource/White_Wall","http://dbpedia.org/resource/Aleksi_Salmenperä","Aleksi Salmenperä"
"http://dbpedia.org/resource/The_Looming_Tower_(miniseries)","http://dbpedia.org/resource/Alex_Gibney","Alex Gibney"
"http://dbpedia.org/resource/Roots:_The_Next_Generations","http://dbpedia.org/resource/Alex_Haley","Alex Haley"
"http://dbpedia.org/resource/Devs","http://dbpedia.org/resource/Alex_Garland","Alex Garland"
"http://dbpedia.org/resource/Once_Upon_a_Time..._The_Discoverers","http://dbpedia.org/resource/Albert_Barillé","Albert Barillé"
"http://dbpedia.org/resource/Walker,_Texas_Ranger","http://dbpedia.org/resource/Albert_S._Ruddy","Albert S. Ruddy"
"http://dbpedia.org/resource/Watchmen:_Motion_Comic","http://dbpedia.org/resource/Alan_Moore","Alan Moore"
"http://dbpedia.org/resource/Hogan's_Heroes","http://dbpedia.org/resource/Albert_S._Ruddy","Albert S. Ruddy"
"http://dbpedia.org/resource/Once_Upon_a_Time..._Life","http://dbpedia.org/resource/Albert_Barillé","Albert Barillé"
"http://dbpedia.org/resource/Once_Upon_a_Time..._Man","http://dbpedia.org/resource/Albert_Barillé","Albert Barillé"
"http://dbpedia.org/resource/Once_Upon_a_Time..._Planet_Earth","http://dbpedia.org/resource/Albert_Barillé","Albert Barillé"
"http://dbpedia.org/resource/Once_Upon_a_Time..._Space","http://dbpedia.org/resource/Albert_Barillé","Albert Barillé"
"http://dbpedia.org/resource/Once_Upon_a_Time..._The_Americas","http://dbpedia.org/resource/Albert_Barillé","Albert Barillé"
"http://dbpedia.org/resource/Once_Upon_a_Time..._The_Explorers","http://dbpedia.org/resource/Albert_Barillé","Albert Barillé"
"http://dbpedia.org/resource/La_peste_(TV_series)","http://dbpedia.org/resource/Alberto_Rodríguez_Librero","Alberto Rodríguez Librero"
"http://dbpedia.org/resource/Ocean_(TV_series)","http://dbpedia.org/resource/Alberto_Vázquez-Figueroa","Alberto Vázquez-Figueroa"
"http://dbpedia.org/resource/Cooked_(TV_series)","http://dbpedia.org/resource/Alex_Gibney","Alex Gibney"
"http://dbpedia.org/resource/Thicke_of_the_Night","http://dbpedia.org/resource/Alan_Thicke","Alan Thicke"
"http://dbpedia.org/resource/The_Wizard_of_Odds","http://dbpedia.org/resource/Alan_Thicke","Alan Thicke"
"http://dbpedia.org/resource/Palmerstown,_U.S.A.","http://dbpedia.org/resource/Alex_Haley","Alex Haley"
"http://dbpedia.org/resource/Review_(TV_series)","http://dbpedia.org/resource/Andy_Daly","Andrew Daly"
"http://dbpedia.org/resource/Ride_with_the_Devil_(TV_series)","http://dbpedia.org/resource/Alex_Mack","Alex Mack"
"http://dbpedia.org/resource/Marsupilami_(1993_TV_series)","http://dbpedia.org/resource/André_Franquin","André Franquin"
"http://dbpedia.org/resource/Marsupilami_(2000_TV_series)","http://dbpedia.org/resource/André_Franquin","André Franquin"
"http://dbpedia.org/resource/The_Brak_Show","http://dbpedia.org/resource/Andy_Merrill","Andy Merrill"
"http://dbpedia.org/resource/Star_Trek:_Strange_New_Worlds","http://dbpedia.org/resource/Alex_Kurtzman","Alex Kurtzman"
"http://dbpedia.org/resource/The_Andy_Dick_Show","http://dbpedia.org/resource/Andy_Dick","Andy Dick"
"http://dbpedia.org/resource/The_Andy_Milonakis_Show","http://dbpedia.org/resource/Andy_Milonakis","Andy Milonakis"
"http://dbpedia.org/resource/The_Kicks","http://dbpedia.org/resource/Alex_Morgan","Alex Morgan"
"http://dbpedia.org/resource/Monk_(TV_series)","http://dbpedia.org/resource/Andy_Breckman","Andy Breckman"
"http://dbpedia.org/resource/Day_by_Day_(American_TV_series)","http://dbpedia.org/resource/Andy_Borowitz","Andy Borowitz"
"http://dbpedia.org/resource/Star_Trek:_Discovery","http://dbpedia.org/resource/Alex_Kurtzman","Alex Kurtzman"
"http://dbpedia.org/resource/Messiah_(Derren_Brown_special)","http://dbpedia.org/resource/Andy_Nyman","Andy Nyman"
"http://dbpedia.org/resource/The_Misery_Index_(TV_series)","http://dbpedia.org/resource/Andy_Breckman","Andy Breckman"
"http://dbpedia.org/resource/Derren_Brown:_The_Events","http://dbpedia.org/resource/Andy_Nyman","Andy Nyman"
"http://dbpedia.org/resource/Dreams_(TV_series)","http://dbpedia.org/resource/Andy_Borowitz","Andy Borowitz"
"http://dbpedia.org/resource/Easy_Street_(TV_series)","http://dbpedia.org/resource/Andy_Borowitz","Andy Borowitz"
"http://dbpedia.org/resource/Fringe_(TV_series)","http://dbpedia.org/resource/Alex_Kurtzman","Alex Kurtzman"
"http://dbpedia.org/resource/Gravity_Falls","http://dbpedia.org/resource/Alex_Hirsch","Alex Hirsch"
"http://dbpedia.org/resource/The_Fresh_Prince_of_Bel-Air","http://dbpedia.org/resource/Andy_Borowitz","Andy Borowitz"
"http://dbpedia.org/resource/The_New_Adventures_of_Flash_Gordon","http://dbpedia.org/resource/Alex_Raymond","Alex Raymond"
"http://dbpedia.org/resource/The_Heist_(Derren_Brown_special)","http://dbpedia.org/resource/Andy_Nyman","Andy Nyman"
"http://dbpedia.org/resource/Hyperdrive_(British_TV_series)","http://dbpedia.org/resource/Andy_Riley","Andy Riley"
"http://dbpedia.org/resource/Out_All_Night_(TV_series)","http://dbpedia.org/resource/Andy_Borowitz","Andy Borowitz"
"http://dbpedia.org/resource/Star_Trek:_Picard","http://dbpedia.org/resource/Alex_Kurtzman","Alex Kurtzman"
"http://dbpedia.org/resource/Class_of_3000","http://dbpedia.org/resource/André_3000","André 3000"
"http://dbpedia.org/resource/The_Good_Cop_(American_TV_series)","http://dbpedia.org/resource/Andy_Breckman","Andy Breckman"
"http://dbpedia.org/resource/The_North_Water_(TV_series)","http://dbpedia.org/resource/Andrew_Haigh","Andrew Haigh"
"http://dbpedia.org/resource/Sleepy_Hollow_(TV_series)","http://dbpedia.org/resource/Alex_Kurtzman","Alex Kurtzman"
"http://dbpedia.org/resource/Slacker_Cats","http://dbpedia.org/resource/Andy_Riley","Andy Riley"
"http://dbpedia.org/resource/Year_of_the_Rabbit_(TV_series)","http://dbpedia.org/resource/Andy_Riley","Andy Riley"
"http://dbpedia.org/resource/Star_Trek:_Short_Treks","http://dbpedia.org/resource/Alex_Kurtzman","Alex Kurtzman"
