"binding","subjOfProp","label"
"http://dbpedia.org/resource/Bill_Kopp","http://dbpedia.org/resource/Eek!_The_Cat","Fl-eek Stravaganza"
"http://dbpedia.org/resource/Bill_Lawrence_(TV_producer)","http://dbpedia.org/resource/Elliot_Reid","Elliot Reid"
"http://dbpedia.org/resource/Bill_Lawrence_(TV_producer)","http://dbpedia.org/resource/Ground_Floor","Ground Floor"
"http://dbpedia.org/resource/Bill_Lawrence_(TV_producer)","http://dbpedia.org/resource/Janitor_(Scrubs)","Inserviente"
"http://dbpedia.org/resource/Bill_Lawrence_(TV_producer)","http://dbpedia.org/resource/Scrubs:_Interns","Scrubs: Interns"
"http://dbpedia.org/resource/Bill_Lawrence_(TV_producer)","http://dbpedia.org/resource/Christopher_Turk","Christopher Turk"
"http://dbpedia.org/resource/Bill_Mantlo","http://dbpedia.org/resource/Vril_Dox","Vril Dox"
"http://dbpedia.org/resource/Bill_Mantlo","http://dbpedia.org/resource/Husk_(comics)","Husk"
"http://dbpedia.org/resource/Bill_Mantlo","http://dbpedia.org/resource/Jack_of_Hearts_(Marvel_Comics)","Fante di cuori (Marvel Comics)"
"http://dbpedia.org/resource/Bill_Mantlo","http://dbpedia.org/resource/White_Tiger_(comics)","Tigre Bianca (personaggio)"
"http://dbpedia.org/resource/Bill_Persky","http://dbpedia.org/resource/Working_It_Out","Working It Out"
"http://dbpedia.org/resource/Bill_Prady","http://dbpedia.org/resource/Howard_Wolowitz","Howard Wolowitz"
"http://dbpedia.org/resource/Bill_Prady","http://dbpedia.org/resource/Leonard_Hofstadter","Leonard Hofstadter"
"http://dbpedia.org/resource/Bill_Prady","http://dbpedia.org/resource/Raj_Koothrappali","Raj Koothrappali"
"http://dbpedia.org/resource/Bill_Sienkiewicz","http://dbpedia.org/resource/Magus_(Marvel_Comics)","Magus (Tecnarchia)"
"http://dbpedia.org/resource/Bill_Sienkiewicz","http://dbpedia.org/resource/Strong_Guy","Forzuto"
"http://dbpedia.org/resource/Bill_Tytla","http://dbpedia.org/resource/Seven_Dwarfs","Sette nani"
"http://dbpedia.org/resource/Bill_Willingham","http://dbpedia.org/resource/Warlock's_Daughter","Figlia di Warlock"
"http://dbpedia.org/resource/Bill_and_Cheri_Steinkellner","http://dbpedia.org/resource/Hope_&_Gloria","Hope & Gloria"
"http://dbpedia.org/resource/Billy_Frolick","http://dbpedia.org/resource/List_of_Madagascar_(franchise)_characters","Personaggi di Madagascar"
"http://dbpedia.org/resource/Charles_H._Eglee","http://dbpedia.org/resource/Total_Security_(TV_series)","Total Security"
"http://dbpedia.org/resource/Charles_M._Schulz","http://dbpedia.org/resource/Peppermint_Patty","Piperita Patty"
"http://dbpedia.org/resource/Charles_M._Schulz","http://dbpedia.org/resource/This_Is_America,_Charlie_Brown","This Is America, Charlie Brown"
"http://dbpedia.org/resource/Charles_Nicholas","http://dbpedia.org/resource/Jack_Frost_(Marvel_Comics)","Jack Frost (Marvel Comics)"
"http://dbpedia.org/resource/Charles_Nicholas","http://dbpedia.org/resource/Blue_Beetle_(Dan_Garrett)","Dan Garrett"
"http://dbpedia.org/resource/Charles_Pratt_Jr.","http://dbpedia.org/resource/Titans_(2000_TV_series)","Titans (serie televisiva 2000)"
"http://dbpedia.org/resource/Adam_DiVello","http://dbpedia.org/resource/The_Hills_(TV_series)","The Hills"
"http://dbpedia.org/resource/Adam_Resnick","http://dbpedia.org/resource/Get_a_Life_(American_TV_series)","Get a Life (serie televisiva)"
"http://dbpedia.org/resource/Alan_B._McElroy","http://dbpedia.org/resource/Jamie_Lloyd","Jamie Lloyd"
"http://dbpedia.org/resource/Dan_Mishkin","http://dbpedia.org/resource/Sofia_Constantinas","Sofia Constantinas"
"http://dbpedia.org/resource/David_McCullough","http://dbpedia.org/resource/Truman_(1995_film)","Truman (film 1995)"
"http://dbpedia.org/resource/David_McFadzean","http://dbpedia.org/resource/Home_Improvement_(TV_series)","Quell'uragano di papà"
"http://dbpedia.org/resource/David_McFadzean","http://dbpedia.org/resource/Thunder_Alley_(TV_series)","Thunder Alley (serie televisiva)"
"http://dbpedia.org/resource/David_Milch","http://dbpedia.org/resource/Luck_(TV_series)","Luck (serie televisiva)"
"http://dbpedia.org/resource/David_Milch","http://dbpedia.org/resource/Total_Security_(TV_series)","Total Security"
"http://dbpedia.org/resource/David_Mirkin","http://dbpedia.org/resource/Get_a_Life_(American_TV_series)","Get a Life (serie televisiva)"
"http://dbpedia.org/resource/Doug_Miro","http://dbpedia.org/resource/Narcos:_Mexico","Narcos: Messico"
"http://dbpedia.org/resource/Doug_Moench","http://dbpedia.org/resource/Harvey_Bullock_(character)","Harvey Bullock"
"http://dbpedia.org/resource/Doug_Moench","http://dbpedia.org/resource/Ward_Meachum","Ward Meachum"
"http://dbpedia.org/resource/Douglas_Marland","http://dbpedia.org/resource/Loving_(TV_series)","Quando si ama"
"http://dbpedia.org/resource/Douglas_Marland","http://dbpedia.org/resource/Alan-Michael_Spaulding","Alan-Michael Spaulding"
"http://dbpedia.org/resource/Ed_McGuinness","http://dbpedia.org/resource/Thunderbolt_Ross","Thunderbolt Ross"
"http://dbpedia.org/resource/Federico_Moccia","http://dbpedia.org/resource/College_(TV_series)","College (serie televisiva)"
"http://dbpedia.org/resource/Giuseppe_Moccia","http://dbpedia.org/resource/College_(TV_series)","College (serie televisiva)"
"http://dbpedia.org/resource/Hasan_Minhaj","http://dbpedia.org/resource/Patriot_Act_with_Hasan_Minhaj","Patriot Act with Hasan Minhaj"
"http://dbpedia.org/resource/Herb_Meadow","http://dbpedia.org/resource/Have_Gun_–_Will_Travel","Have Gun - Will Travel"
"http://dbpedia.org/resource/Hiro_Mashima","http://dbpedia.org/resource/Lucy_Heartfilia","Lucy Heartphilia"
"http://dbpedia.org/resource/James_A._Michener","http://dbpedia.org/resource/Adventures_in_Paradise_(TV_series)","Avventure in paradiso"
"http://dbpedia.org/resource/Javier_Grillo-Marxuach","http://dbpedia.org/resource/The_Middleman_(TV_series)","The Middleman"
"http://dbpedia.org/resource/Kay_Mellor","http://dbpedia.org/resource/Girlfriends_(2018_TV_series)","Girlfriends (serie televisiva 2018)"
"http://dbpedia.org/resource/Mark_Baker_(animator)","http://dbpedia.org/resource/Peppa_Pig","Peppa Pig"
"http://dbpedia.org/resource/Mark_Brooks_(comics)","http://dbpedia.org/resource/Enchantress_(Marvel_Comics)","Incantatrice (Marvel Comics)"
"http://dbpedia.org/resource/Mark_Brooks_(comics)","http://dbpedia.org/resource/Gentle_(character)","Gentle"
"http://dbpedia.org/resource/Mark_Burton_(writer)","http://dbpedia.org/resource/List_of_Madagascar_(franchise)_characters","Personaggi di Madagascar"
"http://dbpedia.org/resource/Mark_Ellis_(actor)","http://dbpedia.org/resource/Flashpoint_(TV_series)","Flashpoint (serie televisiva)"
"http://dbpedia.org/resource/Mark_McCorkle","http://dbpedia.org/resource/Kim_Possible","Kim Possible"
"http://dbpedia.org/resource/Mark_McCorkle","http://dbpedia.org/resource/Kim_Possible_(character)","Kim Possible (personaggio)"
"http://dbpedia.org/resource/Mark_Millar","http://dbpedia.org/resource/Maker_(Reed_Richards)","Ultimate Mister Fantastic"
"http://dbpedia.org/resource/Mark_Millar","http://dbpedia.org/resource/Hit-Girl","Hit-Girl"
"http://dbpedia.org/resource/Mark_Millar","http://dbpedia.org/resource/Thor_(Ultimate_Marvel_character)","Ultimate Thor"
"http://dbpedia.org/resource/Mark_Twain","http://dbpedia.org/resource/Huckleberry_Finn","Huckleberry Finn"
"http://dbpedia.org/resource/Mark_Twain","http://dbpedia.org/resource/Jim_(Huckleberry_Finn)","Jim (Le avventure di Huckleberry Finn)"
"http://dbpedia.org/resource/Mark_Williams_(filmmaker)","http://dbpedia.org/resource/Ozark_(TV_series)","Ozark (serie televisiva)"
"http://dbpedia.org/resource/Marti_Noxon","http://dbpedia.org/resource/Sharp_Objects_(miniseries)","Sharp Objects"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Alexander_Luthor_Jr.","Alexander Luthor Jr."
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Lilith_(Marvel_Comics)","Lilith (Marvel Comics)"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Mammoth_(comics)","Mammoth (personaggio)"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Thunder_and_Lightning_(comics)","Tuono e Fulmine"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Gizmo_(DC_Comics)","Gizmo (DC Comics)"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Harbinger_(DC_Comics)","Harbinger"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Jericho_(DC_Comics)","Jericho (personaggio)"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Nova_(Richard_Rider)","Richard Rider"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Pariah_(character)","Pariah (personaggio)"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Anti-Monitor","Anti-Monitor"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Rose_Wilson","Rose Wilson"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Psimon","Psimon"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Danny_Chase","Phantasm (personaggio)"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Trigon_(comics)","Trigon (DC Comics)"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Bibbo_Bibbowski","Bibbo Bibbowsky"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Blake_Tower","Blake Tower"
"http://dbpedia.org/resource/Masahiro_Sakurai","http://dbpedia.org/resource/King_Dedede","King Dedede"
"http://dbpedia.org/resource/Masami_Kurumada","http://dbpedia.org/resource/Athena_(Saint_Seiya)","Lady Isabel"
"http://dbpedia.org/resource/Masami_Kurumada","http://dbpedia.org/resource/Dragon_Shiryū","Sirio il Dragone"
"http://dbpedia.org/resource/Masami_Kurumada","http://dbpedia.org/resource/Cygnus_Hyoga","Cristal il Cigno"
"http://dbpedia.org/resource/Masami_Kurumada","http://dbpedia.org/resource/Phoenix_Ikki","Phoenix (I Cavalieri dello zodiaco)"
"http://dbpedia.org/resource/Matt_Lucas","http://dbpedia.org/resource/Little_Britain","Little Britain"
"http://dbpedia.org/resource/Matthew_Arnold_(director)","http://dbpedia.org/resource/Wizard_of_Oz_(character)","Mago di Oz"
"http://dbpedia.org/resource/Matthew_Graham","http://dbpedia.org/resource/Life_on_Mars_(American_TV_series)","Life on Mars (serie televisiva 2008)"
"http://dbpedia.org/resource/Matthew_Graham","http://dbpedia.org/resource/Life_on_Mars_(British_TV_series)","Life on Mars (serie televisiva 2006)"
"http://dbpedia.org/resource/Merian_C._Cooper","http://dbpedia.org/resource/Carl_Denham","Carl Denham"
"http://dbpedia.org/resource/Merv_Griffin","http://dbpedia.org/resource/Jeopardy!","Jeopardy!"
"http://dbpedia.org/resource/Michael_Bond","http://dbpedia.org/resource/Paddington_Bear","Orso Paddington"
"http://dbpedia.org/resource/Michael_Bond","http://dbpedia.org/resource/The_Adventures_of_Paddington_Bear","Arriva Paddington"
"http://dbpedia.org/resource/Michael_Green_(writer)","http://dbpedia.org/resource/Kings_(American_TV_series)","Kings (serie televisiva)"
"http://dbpedia.org/resource/Michael_Hirst_(writer)","http://dbpedia.org/resource/The_Tudors","I Tudors"
"http://dbpedia.org/resource/Michael_Price_(writer)","http://dbpedia.org/resource/F_Is_for_Family","F Is for Family"
"http://dbpedia.org/resource/Mickey_Spillane","http://dbpedia.org/resource/Mike_Hammer","Mike Hammer"
"http://dbpedia.org/resource/Mike_Esposito_(comics)","http://dbpedia.org/resource/Magma_(Jonathan_Darque)","Magma (Jonathan Darque)"
"http://dbpedia.org/resource/Mike_Flanagan_(filmmaker)","http://dbpedia.org/resource/The_Haunting_of_Hill_House_(TV_series)","Episodi di The Haunting (prima stagione)"
"http://dbpedia.org/resource/Mike_Henry_(voice_actor)","http://dbpedia.org/resource/List_of_The_Cleveland_Show_characters","Personaggi di The Cleveland Show"
"http://dbpedia.org/resource/Mike_Myers","http://dbpedia.org/resource/Dr._Evil","Dottor Male"
"http://dbpedia.org/resource/Bill_Finger","http://dbpedia.org/resource/Bat-Mite","Bat-Mito"
"http://dbpedia.org/resource/Bill_Finger","http://dbpedia.org/resource/Kite_Man","Kite Man"
"http://dbpedia.org/resource/Bill_Finger","http://dbpedia.org/resource/Tony_Zucco","Tony Zucco"
"http://dbpedia.org/resource/Bill_Finger","http://dbpedia.org/resource/Wildcat_(DC_Comics)","Wildcat"
"http://dbpedia.org/resource/Bill_Finger","http://dbpedia.org/resource/Robin_(Earth-Two)","Robin (Terra-Due)"
"http://dbpedia.org/resource/Bill_Finger","http://dbpedia.org/resource/Polka-Dot_Man","Polka-Dot Man"
"http://dbpedia.org/resource/Bill_Hader","http://dbpedia.org/resource/Documentary_Now!","Documentary Now!"
"http://dbpedia.org/resource/Bill_Justice","http://dbpedia.org/resource/Chip_'n'_Dale","Cip e Ciop"
"http://dbpedia.org/resource/Bill_Kopp","http://dbpedia.org/resource/The_Terrible_Thunderlizards","Tontosauri"
"http://dbpedia.org/resource/Bill_Kopp","http://dbpedia.org/resource/The_Shnookums_and_Meat_Funny_Cartoon_Show","Annibale e Cannibale"
"http://dbpedia.org/resource/Bill_Lawrence_(TV_producer)","http://dbpedia.org/resource/Cougar_Town","Cougar Town"
"http://dbpedia.org/resource/Bill_Lawrence_(TV_producer)","http://dbpedia.org/resource/Bob_Kelso","Robert Kelso"
"http://dbpedia.org/resource/Bill_Lawrence_(TV_producer)","http://dbpedia.org/resource/Spin_City","Spin City"
"http://dbpedia.org/resource/Bill_Mantlo","http://dbpedia.org/resource/Collective_Man","Uomo Collettivo"
"http://dbpedia.org/resource/Bill_Mantlo","http://dbpedia.org/resource/Rom_the_Space_Knight","Rom (Marvel Comics)"
"http://dbpedia.org/resource/Bill_Mantlo","http://dbpedia.org/resource/Cloak_and_Dagger_(characters)","Cloak & Dagger (serie televisiva)"
"http://dbpedia.org/resource/Bill_Mantlo","http://dbpedia.org/resource/Cloak_and_Dagger_(characters)","Cloak e Dagger"
"http://dbpedia.org/resource/Bill_Oakley","http://dbpedia.org/resource/Mission_Hill_(TV_series)","Mission Hill"
"http://dbpedia.org/resource/Bill_Todman","http://dbpedia.org/resource/Play_Your_Hunch","Play Your Hunch"
"http://dbpedia.org/resource/Catherine_Marshall","http://dbpedia.org/resource/Christy_(TV_series)","Christy (serie televisiva)"
"http://dbpedia.org/resource/Charles_M._Schulz","http://dbpedia.org/resource/The_Charlie_Brown_and_Snoopy_Show","Charlie Brown e Snoopy Show"
"http://dbpedia.org/resource/Charles_M._Schulz","http://dbpedia.org/resource/Snoopy","Snoopy"
"http://dbpedia.org/resource/Charles_M._Schulz","http://dbpedia.org/resource/Charlie_Brown","Charlie Brown"
"http://dbpedia.org/resource/Charles_M._Schulz","http://dbpedia.org/resource/Woodstock_(Peanuts)","Woodstock (personaggio)"
"http://dbpedia.org/resource/Charles_Perrault","http://dbpedia.org/resource/Cinderella_(Disney_character)","Cenerentola (Disney)"
"http://dbpedia.org/resource/Adi_Hasak","http://dbpedia.org/resource/Shades_of_Blue_(TV_series)","Shades of Blue (serie televisiva)"
"http://dbpedia.org/resource/David_McFadzean","http://dbpedia.org/resource/Soul_Man_(TV_series)","Casa e chiesa"
"http://dbpedia.org/resource/David_Milch","http://dbpedia.org/resource/Capital_News","Capital News"
"http://dbpedia.org/resource/Dominic_Minghella","http://dbpedia.org/resource/List_of_Robin_Hood_(2006_TV_series)_characters","Personaggi di Robin Hood (serie televisiva 2006)"
"http://dbpedia.org/resource/Dominic_Minghella","http://dbpedia.org/resource/Doc_Martin","Doc Martin"
"http://dbpedia.org/resource/Doug_Moench","http://dbpedia.org/resource/Colleen_Wing","Colleen Wing"
"http://dbpedia.org/resource/Federico_Moccia","http://dbpedia.org/resource/I_ragazzi_della_3ª_C","I ragazzi della 3ª C"
"http://dbpedia.org/resource/Jamie_McKelvie","http://dbpedia.org/resource/Kamala_Khan","Kamala Khan"
"http://dbpedia.org/resource/John_Meston","http://dbpedia.org/resource/Gunsmoke","Gunsmoke"
"http://dbpedia.org/resource/Leo_Margulies","http://dbpedia.org/resource/Captain_Future","Capitan Futuro"
"http://dbpedia.org/resource/Mark_Buckingham_(comic_book_artist)","http://dbpedia.org/resource/Siren_(DC_Comics)","Siren (DC Comics)"
"http://dbpedia.org/resource/Mark_Burnett","http://dbpedia.org/resource/The_Contender_(TV_series)","The Contender (programma televisivo)"
"http://dbpedia.org/resource/Mark_Burnett","http://dbpedia.org/resource/Shark_Tank","Shark Tank"
"http://dbpedia.org/resource/Mark_Millar","http://dbpedia.org/resource/Jakeem_Thunder","Jakeem Thunder"
"http://dbpedia.org/resource/Mark_Millar","http://dbpedia.org/resource/Gorgon_(Tomi_Shishido)","Gorgon (Tomi Shishido)"
"http://dbpedia.org/resource/Mark_Millar","http://dbpedia.org/resource/Wolverine_(Ultimate_Marvel_character)","Ultimate Wolverine"
"http://dbpedia.org/resource/Mark_Millar","http://dbpedia.org/resource/Black_Flash","Flash Nero"
"http://dbpedia.org/resource/Marlon_Miguel","http://dbpedia.org/resource/Contessa_(TV_series)","Contessa (serial televisivo)"
"http://dbpedia.org/resource/Marlon_Wayans","http://dbpedia.org/resource/The_Wayans_Bros.","The Wayans Bros."
"http://dbpedia.org/resource/Marti_Noxon","http://dbpedia.org/resource/Dietland_(TV_series)","Dietland"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Salaak","Salaak"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Cheshire_(comics)","Cheshire (DC Comics)"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Shimmer_(comics)","Shimmer (DC Comics)"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Starfire_(Teen_Titans)","Starfire (Koriand'r)"
"http://dbpedia.org/resource/Marv_Wolfman","http://dbpedia.org/resource/Magenta_(DC_Comics)","Magenta (DC Comics)"
"http://dbpedia.org/resource/Masahiro_Sakurai","http://dbpedia.org/resource/Meta_Knight","Meta Knight"
"http://dbpedia.org/resource/Matthew_Arnold_(director)","http://dbpedia.org/resource/Siberia_(TV_series)","Siberia (serie televisiva)"
"http://dbpedia.org/resource/Matthew_Perry","http://dbpedia.org/resource/Mr._Sunshine_(2011_TV_series)","Mr. Sunshine"
"http://dbpedia.org/resource/Melinda_Metz","http://dbpedia.org/resource/Liz_Parker","Liz Parker"
"http://dbpedia.org/resource/Michael_Davis_(comics_creator)","http://dbpedia.org/resource/Static_Shock","Static Shock"
"http://dbpedia.org/resource/Michael_Garrison_(producer)","http://dbpedia.org/resource/The_Wild_Wild_West","Selvaggio west (serie televisiva)"
"http://dbpedia.org/resource/Michael_Herz_(producer)","http://dbpedia.org/resource/Toxic_Crusaders","Toxic Crusaders"
"http://dbpedia.org/resource/Michael_Jenkins_(director)","http://dbpedia.org/resource/Wildside_(Australian_TV_series)","Wildside (serie televisiva 1997)"
